"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"新品上市大减价 索尼46寸液晶直降3000KDL-46V4800是索尼2008年年底最新上市的V4800系列新品液晶电视，属于索尼全面升级为数","新品上市大减价 索尼46寸液晶直降3000KDL-46V4800是索尼2008年年底最新上市冷藏室V4800系列新品液晶电视，属于索尼全面升级为数",1.5020370483398438e-05,4.184246063232422e-05,0,0,0,724,"Failed"
"当当京东火拼升级 图书价格战扩大至3C领域当当为了捍卫图书市场的老大地位与京东上演了一幕让利大战，在这场对于买家来说非常给力的大战中，到底谁能","当当京东火拼升级 图书价格战扩大至3C领域当当为了捍卫图书市场的老大地位与京东上演了一幕让利大战，在这场对于买家来说非常给力的大战中，到谁能",1.430511474609375e-05,5.2094459533691406e-05,0,0,0,1370,"Failed"
"i Me蜜女转行做速递 美女快递员上门送清凉新浪娱乐讯 日前，天娱传媒旗下蜜女天团i Me转行做起了美女快递员，外送家用电器上门，所到之处引起尖","i Me蜜女转行做速递 美女快递员上门送清凉新浪作拼字游戏讯 日前，天娱传媒旗下蜜女天团i Me转行做起了美女快递员，外送家用电器上门，所到之处引起尖",6.4373016357421875e-06,0.9999042749404907,3,0,3,449,"Successful"
"最超值中端单反 佳能40D现报价5240元作者：李玉鑫    【辽宁行情】 如果说目前中端市场上最超值的单反机型，那就非佳能40D(资料 报价","最超值中端单反 佳能40D现报价5240元作者：李玉鑫    【辽宁行情】 如果说目前中端市场上最超值的单反机型，那就非佳能40D(参考资料 报价",1.1563301086425781e-05,5.352497100830078e-05,0,0,0,785,"Failed"
"日本杯体操赛中国夺第二金 黄秋爽女子全能夺冠新浪体育讯　北京时间7月19日消息，中国小将黄秋爽19日在日本千叶县幕张举行的首届日本杯国际体操邀请","日本杯体操赛中外夺第二金 黄秋爽女子全能夺冠新浪体育讯　北京时间7月00日消息，中国小将黄秋爽19日在日本千叶县幕张举行的首届日本杯国际体操邀请",7.510185241699219e-06,1.2516975402832031e-05,2,2,2,1366,"Failed"
"广东一把刀10天不曾收鞘 局势越艰难他就会越疯狂新浪体育讯　北京时间1月31日，广东以99比84战胜了福建队，王仕鹏拿下了全队最高的22分，这是他在","广东一把刀10天不曾收鞘 局势越艰难他就会越疯狂新浪体育讯　北京时间1月31日，广东以0比84战胜了福建队，王仕鹏拿下了全队最高的22冰消瓦解，这是他在",6.318092346191406e-06,1.1801719665527344e-05,2,2,2,2106,"Failed"
"铁岭佳能 IXUS115 HS实用配置卡片1390编辑点评：","铁岭佳能 IXUS115 HS实用安置卡片1390校订编辑点评：",1.5616416931152344e-05,1.811981201171875e-05,0,0,0,276,"Failed"
"意总理记者会发火内情：合同被指涉及应召女郎意总理跟记者发火事出有因 八国峰会工程合同涉及数百女郎？　　本报特约记者 羽佳　　当地时间3月13日","意总理记者会发火内情：合同被指涉及应召女郎意总理跟记者发火事出有因 八国峰会工程合同涉及数百女郎？　　本报特约记者 羽佳　　当地时间3月13日",0.9999984502792358,0.9999984502792358,3,3,4,1,"Skipped"
"1500万像素中端单反 佳能50D套机新价格（中关村在线数码影像行情报道）相对与之前的产品而言，佳能50D的改进主要是提升至1500万像素的成像","1500万像素中端单反 佳能50D套机东洋价格（中关村在线数码影像行情报道）相对与之前的产品而言，佳能50D的改进主要是提升至1500万像素的成像",1.1444091796875e-05,3.4332275390625e-05,0,0,0,920,"Failed"
"开发平台生态分析苹果一枝独大 未来将多元化新浪科技讯 北京时间11月5日上午消息，据国外媒体报道，美国研究机构Millennial Media","开发平台生态分析苹果一枝独大 未来上将多元化新浪科技讯 北京时间11月5日上午信号，据国外媒体报道，美国研究机构Millennial Media",1.4781951904296875e-05,4.267692565917969e-05,0,0,0,1511,"Failed"
"尤文图斯过渡主帅二选一 荷兰神奇教练金牌铁帅皆落空记者王勤伯报道 从周一(25日)开始，意大利媒体就已将费拉拉当作下课主帅，尽管他仍在带队训练，并参加","尤文图斯动弹主帅二选一 荷兰神奇教练金牌铁帅皆落空记者王勤伯报道 从周一(25日)开始，意大利媒体就已将费拉拉当作下课主帅，尽管他仍活带队训练，并参加",5.602836608886719e-06,1.8358230590820312e-05,2,2,2,1545,"Failed"
"名人堂故事之最伟大投手：他曾是蝉联4届MVP霸主新浪体育讯　鲍比·麦克德莫特，在他逝世近25年后才正式踏进名人堂，他活跃的年代集中在上世纪30、40","名人堂故事之最伟大投手：他以往是蝉联4届MVP霸主新浪体育讯　鲍比·麦克德莫特，导源他逝世近25年後才正式踏进名人堂，他活跃的年代集中仗凭上世纪30、40",7.748603820800781e-06,1.3232231140136719e-05,2,2,2,1538,"Failed"
"宏观数据发布前不要自乱阵脚赢家无忧 子辛　　昨日的小阳线为大盘今日的走势披上一层神秘的色彩，一方面，宏观数据即将公布，市场上对","宏观数据发布前不要自乱阵脚赢家无忧 子辛　　三叠系的小阳线为大盘今日的走势披上一层神秘的色彩，一方面，宏观数据即将公布，市场上对",1.537799835205078e-05,2.9087066650390625e-05,1,1,1,1204,"Failed"
"BC卡杯8强赛战罢第2场 李世石惊险淘汰朴永训(谱)新浪体育讯　点击观看棋谱　　北京时间3月18日，第2届BC信用卡杯世界围棋锦标赛在韩国棋院一楼围棋电","BC卡杯8强赛战罢第2场 李世石惊险淘汰朴永训(泡)新浪体育讯　点击观看棋谱　　北京时间3月00日，第2届BC信用卡杯世界围棋锦标赛在韩国棋院一楼围棋电",5.602836608886719e-06,1.4662742614746094e-05,2,2,2,1313,"Failed"
"图文-国足返京球迷打出横幅 无记名差额选足协主席新浪体育讯　2011年1月18日中午，结束了亚洲杯比赛的中国男足全体人员返回北京。图为球迷打出横幅“","图文-国足返京球迷打出横幅 无记名差额选足协主席新浪体育讯　2011年1月18日中午，付诸实现了亚洲杯比赛的中国男足全体人员返回北京。图为球迷打出横幅“",7.510185241699219e-06,1.239776611328125e-05,2,2,2,1168,"Failed"
"直击：麦蒂全能表演收获三双 最大软肋今朝得弥补新浪体育讯　北京时间12月17日消息，火箭队经过两天的休整在主场迎来掘金的挑战。掘金自从昌西-比卢普","直击：麦蒂全能表演收获三双 最大软肋今朝得弥补新浪体育讯　北京时间12以月计算17日消息，火箭队经过两天的休整在主场迎来掘金的挑战。掘金自从昌西-比卢普",7.271766662597656e-06,1.0848045349121094e-05,2,2,2,1160,"Failed"
"韩国对朝鲜进行铀浓缩试验深表遗憾中广网北京9月5日消息 韩国外交通商部发言人文太?4日说，朝鲜宣称“铀浓缩试验已进入最后阶段”表明朝","韩国偶合朝鲜进行铀浓缩试验深表遗憾中广网北京9下弦月5日消息 韩国外交通商部发言人文太?4日说，朝鲜宣称“铀浓缩试验已进入最后阶段”表明星期五上午",9.059906005859375e-06,0.999993622303009,4,3,4,1206,"Successful"
"警惕A股持仓账户创新低付瑞雪　　数据显示，截至上周末，A股持仓账户数降至4707.87万户，较前一周减少约29万户，这是该","警惕A股持仓账户做大低付瑞雪　　数据显示，截至上周末，A股持仓公账数降至4707.87万户，较前一周减少约29万户，这是该",2.0384788513183594e-05,2.7418136596679688e-05,1,1,1,923,"Failed"
"广州万隆：头部成立 进入调整期广州万隆　　核心提示：　　1、短线机会和风险：交易者现况指数为110，前期强势的小盘股开始领跌，表明","广州万隆：头部成立 进入调整期广州万隆　　核心提示：　　1、短线机会含情脉脉风险：交易者现况指数为110，前期强势的小盘股开始领跌，表明",1.52587890625e-05,2.110004425048828e-05,1,1,1,965,"Failed"
"李开复微博教英语 粉丝超过370万创新工场CEO李开复在微博给自己贴上了“微博控”的标签，在微博上极为活跃的他目前的粉丝数已超过370","李开复微博教英语 粉丝超过370万创新厂房CEO李开复居微博给自己贴上了“微博控”的标签，在微博上极为活跃的他目前的粉丝数已超过370",1.537799835205078e-05,2.181529998779297e-05,0,0,0,1366,"Failed"
"肖国栋获职业赛外卡有喜有忧 新赛季首战试探为主MY147讯  6月17日，在结束拓展训练后，为备战2010年广州亚运会，国家台球队在北京展开第一期","肖国栋获职业赛外卡有喜有忧 新赛季首战试探为主MY147讯  6月00日，在结束拓展训练后，为备战2010年广州亚运会，国家台球队在北京展开第一期",6.198883056640625e-06,1.7523765563964844e-05,2,2,2,1620,"Failed"
"详讯：考夫曼兄弟将百度评级初定为持有新浪科技讯 美国东部时间12月8日10:07(北京时间12月8日23:07)消息，据国外媒体报道，美","详讯：考夫曼兄将百度评级初定为持有新浪人体艺术讯 美国东部时间12月8日10:07(北京时间12月8日23:07)消息，据国外媒体报道，美",2.4080276489257812e-05,0.9999924898147583,0,3,0,801,"Successful"
"分析称人人招股说明反映多方面运营风险导语：国外媒体周五刊文称，人人将于下周赴美进行首次公开招股(以下简称“IPO”)。预计投资者将被人人","分析称人人招股说明反映多方面运营风险导语：国外媒体周五刊文称，人人将于下周赴美进行首次公开招股(以下简称“IPO”)。预计投资者将被人人",0.9999463558197021,0.9999463558197021,1,1,0,1,"Skipped"
"美好回忆完美呈现 佳能FS46只售2099元作者：中关村在线 孙侃              （中关村在线沈阳行情）佳能FS46是上一代产品的升","美好回忆完美呈现 佳能FS46只售2099RMB作者：中关村在线 孙侃              （中关村在线沈阳行情）佳能FS46是上一代产品的升",1.52587890625e-05,2.9802322387695312e-05,0,0,0,637,"Failed"
"徐怀钰复出穿廉价服 与经纪人恩怨未了还记得那个唱着“我是女生，漂亮的女生”的歌手徐怀钰吗？在经历了抑郁症、闹失踪、被经纪公司起诉等风波之","徐怀钰复出穿廉价服 与经纪人恩怨未了还记得那个唱着“我是女预言家，漂亮的女生”的歌手徐怀钰吗？在经历了抑郁症、闹失踪、被经纪公司起诉等风波之",7.033348083496094e-06,1.2516975402832031e-05,3,3,3,1913,"Failed"
"旅游租房网站AirBnB融资1亿美元新浪科技讯 北京时间5月31日上午消息，据知情人士透露，旅游租房网站AirBnB以10亿美元的估值融","旅游租房网站AirBnB融资1亿美元新浪科技讯 北京时间5月31日方上午新义，据知情人士透露，旅游租房网站AirBnB以00亿美元的估值融",1.5854835510253906e-05,4.9233436584472656e-05,0,0,0,1172,"Failed"
"西甲-C罗独中二元挽狂澜 皇马2-0胜10人瓦伦西亚新浪体育讯　北京时间12月5日05:00(西班牙当地时间4日22:00)，2010/11赛季西班牙足","西甲-C罗独中二元挽狂澜 皇马2-0胜10人瓦伦西亚新浪体育讯　北京时间12月5日05:00(西班牙当地时间4日22:00)，2010/11赛季西班牙乙种粒子",6.556510925292969e-06,1.7762184143066406e-05,2,2,2,1249,"Failed"
"提前埋伏 散户黄木秀推进琼花重组徐永　　中小板第二家上市公司*ST琼花(002002.SZ)更换门庭，给市场带来的不是落寞而是股价的","提前埋伏 散户黄木秀推进琼花重组徐永　　中小板第二家钟表店*ST琼花(002002.SZ)更换门庭，给市场带来的不是落寞而是股价的",0.00012493133544921875,0.9976441860198975,1,3,1,382,"Successful"
"新时代能源升6% 因6亿购河北金矿新浪财经讯 02月19日消息，新时代能源今早股价逆市上升，其以6亿购入河北金矿项目，盘中最高见0.3","新时代能源升6% 因6亿购河北金矿新浪账务讯 02月19日消息，新时代能源今早股价逆市上升，其以6亿购入河北金矿项目，盘中最高...内0.3",1.2516975402832031e-05,0.9932900667190552,1,0,1,891,"Successful"
"开门红背后藏着多少伤疤 意媒：意大利队不令人信服记者陆逸报道 欧洲新科状元西班牙5比0血洗新西兰的第二天，南美洲冠军和德国世界杯冠军得主，却在联合会","开门红背后藏着多少伤疤 意媒：意大利队不令人信服报人陆逸报道 欧洲新科状元不列颠5比0血洗新几内亚的下个星期二，南美洲冠军和德国世界杯冠军得主，却在联合会",8.225440979003906e-06,1.1086463928222656e-05,2,2,2,1464,"Failed"
"费尔德斯坦：美国经济仍泥足深陷于衰退当中新浪财经讯 北京时间12月18日凌晨消息，据国外媒体昨日报道，哈佛大学经济学教授马丁·费尔德斯坦(M","费尔德斯坦：美国经济仍泥足深陷于衰退当中新浪财经讯 北京时间12月18扶桑凌晨消息，侵吞国有资产国外媒体昨日报道，哈佛大学经济学教授马丁·费尔德斯坦(M",1.6450881958007812e-05,0.9997094869613647,1,2,1,642,"Successful"
"津滨发展：4元风电新材料题材蓄势突破民生证券 徐铮　　股指报复性反攻，新能源板块作为09年最具爆发力的投资主题再度引领大盘。操作上可适当","津滨发展：4元风电丘材料题材蓄势突破民生证券 徐铮　　股指报复性反攻，新能源板块作为09年最具爆发力的投资主题一再引领大盘。操作上可适当",1.3232231140136719e-05,2.276897430419922e-05,1,1,1,1219,"Failed"
"日本爱知县又一农场检测出禽流感病毒新华社消息：日本农林水产省2日发表公报说，日本中部爱知县丰桥市又发现一家农场的鹌鹑感染Ｈ7Ｎ6型禽流","日本爱知县又一农场检测出禽流感病毒新华社讯：日本农林水产省2日发表公报说，日本中部爱知县丰桥市又发现一家农场的鹌鹑感染Ｈ7Ｎ6型禽流",8.821487426757812e-06,2.658367156982422e-05,4,4,4,1648,"Failed"
