"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"网购从“全民狂欢”回归理性细分回顾《看2010》预测　　网络购物在2010年以“团购”的姿态，引领了一种近乎“全民狂欢式”的网购热","网购从“全民狂低”回归狸性细分回顾《看2010》预测　　网骆购物在2010年以“团购”的次态，引领了一种斤乎“全民狂吹式”的网购热",0.00022858381271362305,0.0002776980400085449,0,0,0,183,"Failed"
"白云山足球队加盟粤超 呼吁申办2016五人足球世界杯新快报讯 记者 刘勇 报道 8月4日，白云山和黄足球俱乐部在广州召开新闻发布会，宣布新赛季将加盟粤超","柏云山足球队加盟粤起 呼纡申办2016五人足球世界杯新快报迅 记者 刘勇 报道 8月4日，拍云山和黄足球飓乐剖左广洲召开新闻发布会，宣布新赛季将加盟粤超",0.0001558065414428711,0.00016236305236816406,2,2,2,257,"Failed"
"图文-汇丰青少公开赛ABC组颁奖 获奖球手合影新浪体育讯　1月23日深圳消息：2011年汇丰青少年高尔夫球公开赛决赛轮在深圳正中高尔夫俱乐部结束。","图文-汇峰靓公开赛ABC组颐奖 获奖球手搭影新浪体朋讯　1月23日深圳消息：2011年汇烽猜少年搞尔夫球公开赛决赛轮在深圳正中缟尔夫俱乐部结束。",0.0001558065414428711,0.00017887353897094727,2,2,2,319,"Failed"
"蓝港就《西游记》营销活动致歉新浪科技讯 7月20日中午消息，蓝港在线就旗下产品《西游记》举办的车模翟凌(兽兽)玩家见面会活动一事","监港就《酒游己》营锁活动致嫌新酿科技汛 7月20日中午肖息，篮港左线就欺下产品《酒游妃》举办的车模翟凌(兽兽)玩嫁见面会活动一事",0.00016868114471435547,0.00022751092910766602,0,0,0,197,"Failed"
"越南明日迎国庆特赦5400余名囚犯国际在线消息(记者 张冬梅)：为迎接9月2日国庆日的到来，越南决定对5459名囚犯进行特赦。　　据《","越南明日抑固厌特赦5400余酩囚犯国际在线消息(妃储 张冬梅)：为迎接9月2日国庆日的到来，越南决定对5459酩囚犯进行特赦。　　据《",0.00043016672134399414,0.9995386600494385,4,1,4,156,"Successful"
"惠普新CEO将获120万美元年薪及签约奖金新浪财经讯 北京时间10月1日晚间消息，惠普公司(HPQ)表示，新任CEO李艾科(Leo Apoth","惠普新CEO将获120万美元年薪及签约奖金新浪材径讯 北京时间10月1日晚间消息，惠普公司(HPQ)表示，新任CEO李艾科(Leo Apoth",9.02414321899414e-05,0.9999538660049438,1,0,1,92,"Successful"
"新品上市大减价 索尼46寸液晶直降3000KDL-46V4800是索尼2008年年底最新上市的V4800系列新品液晶电视，属于索尼全面升级为数","新晶址市大减价 索尼46寸液晶殖降3000KDL-46V4800是索尼2008年年底最新扯市的V4800系裂新品液晶电视，属迂索尼全面升级为数",0.00014078617095947266,0.00014901161193847656,0,0,0,116,"Failed"
"当当京东火拼升级 图书价格战扩大至3C领域当当为了捍卫图书市场的老大地位与京东上演了一幕让利大战，在这场对于买家来说非常给力的大战中，到底谁能","当当晾东火拼升吸 图书阶格战扩大倒3C拎域当当为了捍卫图书柿场的老大地位与掠东上演了一墓扯利大占，左这肠对于买家来说非常给力的大战中，到底谁能",0.00017249584197998047,0.00023168325424194336,0,0,0,301,"Failed"
"i Me蜜女转行做速递 美女快递员上门送清凉新浪娱乐讯 日前，天娱传媒旗下蜜女天团i Me转行做起了美女快递员，外送家用电器上门，所到之处引起尖","i Me蜜女转行做速递 美女快递员上门送清凉新浪籍乐讯 日前，天娱传媒旗下蜜女天团i Me转行做起了美女快递员，外送家用电器上门，所到之处引起尖",0.00012481212615966797,0.9977018237113953,3,0,3,195,"Successful"
"最超值中端单反 佳能40D现报价5240元作者：李玉鑫    【辽宁行情】 如果说目前中端市场上最超值的单反机型，那就非佳能40D(资料 报价","最走值中喘单反 挂能40D现报价5240元作者：李玉鑫    【辽宁行情】 如果说目前中端市场上最超值的单反机型，那就非佳能40D(资料 报价",0.0001793503761291504,0.9997584223747253,0,1,0,193,"Successful"
"日本杯体操赛中国夺第二金 黄秋爽女子全能夺冠新浪体育讯　北京时间7月19日消息，中国小将黄秋爽19日在日本千叶县幕张举行的首届日本杯国际体操邀请","日本杯体操赛中国夺第二金 黄秋爽女子全能夺冠新浪体背讯　北惊时间7脊19日消息，中国小蒋黄秋爽19日左日本千叶县幕张举行的首届日本杯国际体操邀请",0.0001499652862548828,0.0001609325408935547,2,2,2,180,"Failed"
"广东一把刀10天不曾收鞘 局势越艰难他就会越疯狂新浪体育讯　北京时间1月31日，广东以99比84战胜了福建队，王仕鹏拿下了全队最高的22分，这是他在","广东一把刀10天不兽收鞘 局势越恨难他就会越疯眶新浪体育讯　北京时间1膊31日，广东以99些84玷胜了福键队，王仕鹏拿下了全队最高的22分，这是他在",0.00014650821685791016,0.00015234947204589844,2,2,2,252,"Failed"
"铁岭佳能 IXUS115 HS实用配置卡片1390编辑点评：","铁岭卦能 IXUS115 HS实用配殖卡片1390匾辑点评：",0.00016069412231445312,0.00020354986190795898,0,0,0,109,"Failed"
"意总理记者会发火内情：合同被指涉及应召女郎意总理跟记者发火事出有因 八国峰会工程合同涉及数百女郎？　　本报特约记者 羽佳　　当地时间3月13日","意总理记者会发火内情：合同被指涉及应召女郎意总理跟记者发火事出有因 八国丰会工程合同涉及数百女郎？　　本报特约记者 羽佳　　当地时间3月13日",0.061357975006103516,0.8809513449668884,4,2,4,198,"Successful"
"1500万像素中端单反 佳能50D套机新价格（中关村在线数码影像行情报道）相对与之前的产品而言，佳能50D的改进主要是提升至1500万像素的成像","1500万橡素中揣单反 佳能50D套机新价格（中关村左线数码景象行情报道）相对与乏前的产晶而言，圭能50D的改进注要是提升至1500万像素的成像",0.00015115737915039062,0.00016963481903076172,0,0,0,198,"Failed"
"开发平台生态分析苹果一枝独大 未来将多元化新浪科技讯 北京时间11月5日上午消息，据国外媒体报道，美国研究机构Millennial Media","并发平始星态分浙苹棵一枝独大 未来奖多元化新粮科技汛 北晾时间11月5日上午硝息，剧国外煤体报道，美固研究机构Millennial Media",0.00016951560974121094,0.0002797245979309082,0,0,0,190,"Failed"
"尤文图斯过渡主帅二选一 荷兰神奇教练金牌铁帅皆落空记者王勤伯报道 从周一(25日)开始，意大利媒体就已将费拉拉当作下课主帅，尽管他仍在带队训练，并参加","龙文图其过渡主帅二选一 荷栏神奇教练金脾铁帅皆落空妃储王幼拍报道 从周一(25日)开始，意大俐媒体就已奖费碍拉当乍下课主帅，尽管他仍在带队训练，并参加",0.00014972686767578125,0.0001685619354248047,2,2,2,205,"Failed"
"名人堂故事之最伟大投手：他曾是蝉联4届MVP霸主新浪体育讯　鲍比·麦克德莫特，在他逝世近25年后才正式踏进名人堂，他活跃的年代集中在上世纪30、40","茗人堂故事之最苇大没手：他曾是禅娉4届MVP霸注新酿体朋讯　鲍比·麦克德模特，在他逝世近25年后才正式踏进名人堂，他活妖的年代集中在上世纪30、40",0.00015354156494140625,0.5457743406295776,2,0,2,224,"Successful"
"宏观数据发布前不要自乱阵脚赢家无忧 子辛　　昨日的小阳线为大盘今日的走势披上一层神秘的色彩，一方面，宏观数据即将公布，市场上对","宏观数据发布前不要自乱阵脚赢嫁无忧 子辛　　作日的小阳线为大盆今日的走势披上一层神秘的色彩，一方面，宏观数据即将公布，市场上对",0.00010466575622558594,0.00011241436004638672,1,1,1,156,"Failed"
"BC卡杯8强赛战罢第2场 李世石惊险淘汰朴永训(谱)新浪体育讯　点击观看棋谱　　北京时间3月18日，第2届BC信用卡杯世界围棋锦标赛在韩国棋院一楼围棋电","BC卡杯8强赛帖罢第2肠 李世石景险淘汰朴永训(谱)新浪体朋讯　点击观看棋谱　　北景时间3膊18日，剃2届BC信甬卡杯世界围棋绵标赛在韩国棋院一楼围棋电",0.00014913082122802734,0.00016415119171142578,2,2,2,187,"Failed"
"图文-国足返京球迷打出横幅 无记名差额选足协主席新浪体育讯　2011年1月18日中午，结束了亚洲杯比赛的中国男足全体人员返回北京。图为球迷打出横幅“","图文-固足板京球迷打出横幅 无记名差额选足协注席新浪体脊讯　2011年1月18日中午，结束了亚洲杯此赛的中国男足全体人陨返回北京。图为球迷打出横幅“",0.0001456737518310547,0.00014925003051757812,2,2,2,187,"Failed"
"直击：麦蒂全能表演收获三双 最大软肋今朝得弥补新浪体育讯　北京时间12月17日消息，火箭队经过两天的休整在主场迎来掘金的挑战。掘金自从昌西-比卢普","值击：麦帝全能表演收获三双 最大欢肋今朝得弥补新浪体育讯　北景时间12朋17日捎息，火箭队泾过两天的休整左住汤迎来掘金的佻贴。掘金自从昌西-比卢普",0.0001455545425415039,0.00015163421630859375,2,2,2,233,"Failed"
"韩国对朝鲜进行铀浓缩试验深表遗憾中广网北京9月5日消息 韩国外交通商部发言人文太?4日说，朝鲜宣称“铀浓缩试验已进入最后阶段”表明朝","韩固对朝样进行铀浓缩试验深表匮憾中广网北晾9育5日消息 韩固外交甬商部发言人文太?4日说，朝鲜萱称“铀浓缩轼俭已进入最后阶段”表明朝",0.0004089474678039551,0.0006628632545471191,4,4,4,218,"Failed"
"警惕A股持仓账户创新低付瑞雪　　数据显示，截至上周末，A股持仓账户数降至4707.87万户，较前一周减少约29万户，这是该","儆锡A股持仓账户创新氏付端雪　　数据显示，截至企周末，A股持仓账户数降倒4707.87万户，较前一周减少约29万户，这是该",9.655952453613281e-05,0.00010144710540771484,1,1,1,223,"Failed"
"广州万隆：头部成立 进入调整期广州万隆　　核心提示：　　1、短线机会和风险：交易者现况指数为110，前期强势的小盘股开始领跌，表明","广洲万隆：头培盛立 进入调整期广洲万隆　　核心提示：　　1、短线机会和疯险：交赐猪现况指数为110，前斯强势的小盘股并始今跌，表明",9.763240814208984e-05,0.00010037422180175781,1,1,1,177,"Failed"
"李开复微博教英语 粉丝超过370万创新工场CEO李开复在微博给自己贴上了“微博控”的标签，在微博上极为活跃的他目前的粉丝数已超过370","李开蝮微博教英语 分丝越过370万创新工杨CEO李开蝮左微博给自己贴上了“微搏控”的标签，在微博上汲为活跃的他目前的粉丝数已超过370",0.00028377771377563477,0.0004734992980957031,0,0,0,213,"Failed"
"肖国栋获职业赛外卡有喜有忧 新赛季首战试探为主MY147讯  6月17日，在结束拓展训练后，为备战2010年广州亚运会，国家台球队在北京展开第一期","肖国栋获耻业赛外卡有喜有忧 新赛季首沾轼深为主MY147汛  6育17日，在洁束拓展训练后，为奋战2010年广洲亚运会，国家台球队左北京展开第一期",0.00014853477478027344,0.00016677379608154297,2,2,2,246,"Failed"
"详讯：考夫曼兄弟将百度评级初定为持有新浪科技讯 美国东部时间12月8日10:07(北京时间12月8日23:07)消息，据国外媒体报道，美","祥讯：考夫曼兄第浆百席评级初定为峙有新酿科技汛 美国东赔时间12肓8日10:07(北京时间12月8日23:07)消息，锯国外谋体报道，美",0.00019222497940063477,0.00040215253829956055,0,0,0,208,"Failed"
"分析称人人招股说明反映多方面运营风险导语：国外媒体周五刊文称，人人将于下周赴美进行首次公开招股(以下简称“IPO”)。预计投资者将被人人","分析称人人昭股说明板映多方面运营风险导语：国外媒体周五刊文称，人人将于下周赴美进行首次公开招股(以下简称“IPO”)。预计投资者将被人人",0.0002651810646057129,0.9996219277381897,0,1,0,136,"Successful"
"美好回忆完美呈现 佳能FS46只售2099元作者：中关村在线 孙侃              （中关村在线沈阳行情）佳能FS46是上一代产品的升","美好回忆完美呈视 畦能FS46只售2099元赌：中关林左线 孙侃              （中关忖左线沈阳行猜）洼能FS46是上一伐产品的升",0.00017851591110229492,0.9998946785926819,0,1,0,200,"Successful"
"徐怀钰复出穿廉价服 与经纪人恩怨未了还记得那个唱着“我是女生，漂亮的女生”的歌手徐怀钰吗？在经历了抑郁症、闹失踪、被经纪公司起诉等风波之","徐丕钰馥出穿廉介服 与泾己人恩怨未了环记得挪个唱着“峨是女生，票亮的女生”的歌手徐坏钰驱？在经历了抑郁症、市失踪、被经纪公司起诉等风波之",0.0001302957534790039,0.00016260147094726562,3,3,3,279,"Failed"
"旅游租房网站AirBnB融资1亿美元新浪科技讯 北京时间5月31日上午消息，据知情人士透露，旅游租房网站AirBnB以10亿美元的估值融","旅游租房网玷AirBnB嗝资1亿美元新酿科技汛 北晾时间5月31日上午肖息，据知猜人士秀露，旅游租房网站AirBnB以10亿美元的估植融",0.0001723766326904297,0.00023406744003295898,0,0,0,203,"Failed"
"西甲-C罗独中二元挽狂澜 皇马2-0胜10人瓦伦西亚新浪体育讯　北京时间12月5日05:00(西班牙当地时间4日22:00)，2010/11赛季西班牙足","晒甲-C罗独中二元冕班澜 皇吗2-0胜10人瓦伦酒亚新浪体膊讯　北京时间12膊5日05:00(酒枉牙当驰时间4日22:00)，2010/11赛季西班牙足",0.00014579296112060547,0.0001558065414428711,2,2,2,192,"Failed"
"提前埋伏 散户黄木秀推进琼花重组徐永　　中小板第二家上市公司*ST琼花(002002.SZ)更换门庭，给市场带来的不是落寞而是股价的","提前狸伏 散户黄沐秀推进琼花重组徐永　　中小板涕二嫁肯闹公司*ST琼花(002002.SZ)便换门庭，给闹场带来的不是落寞而是股价的",0.00010061264038085938,0.00010287761688232422,1,1,1,186,"Failed"
"新时代能源升6% 因6亿购河北金矿新浪财经讯 02月19日消息，新时代能源今早股价逆市上升，其以6亿购入河北金矿项目，盘中最高见0.3","新时能源升6% 困6亿购河北金矿新浪材径讯 02敷19日消息，新时代能源玲早股价逆闹企升，欺以6亿购入河北金矿项目，盒中最搞见0.3",9.000301361083984e-05,0.3667687773704529,1,1,1,223,"Failed"
"开门红背后藏着多少伤疤 意媒：意大利队不令人信服记者陆逸报道 欧洲新科状元西班牙5比0血洗新西兰的第二天，南美洲冠军和德国世界杯冠军得主，却在联合会","开阔红肓后藏着哆伤疤 意煤：意大利队不玲人信服妃赌陆逸报道 欧渊新科妆元西班牙5比0血选新晒兰的弟二天，南美洲冠军和德国世界杯冠军得主，却在联合会",0.00015056133270263672,0.00016379356384277344,2,2,2,261,"Failed"
"费尔德斯坦：美国经济仍泥足深陷于衰退当中新浪财经讯 北京时间12月18日凌晨消息，据国外媒体昨日报道，哈佛大学经济学教授马丁·费尔德斯坦(M","费尔德其坦：美固径济仍泥足深陷于衰退当中新浪材泾讯 北晾时间12肓18日凌晨销息，倨国外某体昨日报道，搭佛大学径济学教授驼丁·费尔德斯坦(M",9.179115295410156e-05,0.3295058608055115,1,1,1,198,"Failed"
"津滨发展：4元风电新材料题材蓄势突破民生证券 徐铮　　股指报复性反攻，新能源板块作为09年最具爆发力的投资主题再度引领大盘。操作上可适当","津滨发展：4元飚电新材料题财蓄势突破民性正券 徐铮　　股指报复性饭攻，新能源板块作为09年最具爆发历的投资主题再度引领大盘。操作上可适当",9.393692016601562e-05,9.918212890625e-05,1,1,1,245,"Failed"
"日本爱知县又一农场检测出禽流感病毒新华社消息：日本农林水产省2日发表公报说，日本中部爱知县丰桥市又发现一家农场的鹌鹑感染Ｈ7Ｎ6型禽流","日本爱知县杈一农场俭出禽流感疼毒新华社消息：日本农沐水产雀2日发表公报说，日本中陪爱知县锋桥闹又发视一嫁农场的鹌鹑感染Ｈ7Ｎ6刑禽流",0.0009061098098754883,0.05914336442947388,4,4,4,188,"Failed"
"李宇春红歌串烧 《WHY ME》压轴千人大合唱新浪娱乐讯 8月29日晚7点半，“沸腾”2009魅力无限演唱会在北京的工人体育馆上演，李宇春压轴出场","李吁春红歌串浇 《WHY ME》压轴千人大合唱新浪籍乐讯 8膊29日晚7点叛，“沸腾”2009魅枥无限演唱会左北京的工人体朋馆上演，李吁春压轴出场",0.00012600421905517578,0.0001722574234008789,3,3,3,186,"Failed"
